event,place,team,name,time,is_prelims,meet,year,location
200 Back Women,13,Brown,Emily Brush,126.17,False,Ivy League Championships,2007,"Denunzio Pool, Princ, Nj"
200 Back Women,14,Columbia,Bridgette McCabe,126.24,False,Ivy League Championships,2007,"Denunzio Pool, Princ, Nj"
200 Back Women,15,Yale,Laura Aronsson,126.8,False,Ivy League Championships,2007,"Denunzio Pool, Princ, Nj"
200 Back Women,16,Penn,Sarah Jeffers,129.16,False,Ivy League Championships,2007,"Denunzio Pool, Princ, Nj"
200 Back Women,17,Penn,Hayley Wolfgruber,125.85,False,Ivy League Championships,2007,"Denunzio Pool, Princ, Nj"
200 Back Women,18,Dartmouth,Carolyn Rippe,127.39,False,Ivy League Championships,2007,"Denunzio Pool, Princ, Nj"
200 Back Women,19,Harvard,Natalia Festa,127.87,False,Ivy League Championships,2007,"Denunzio Pool, Princ, Nj"
200 Back Women,20,Brown,Lindsay McKenna,128.18,False,Ivy League Championships,2007,"Denunzio Pool, Princ, Nj"
200 Back Women,21,Brown,Lauren Harlow,129.52,False,Ivy League Championships,2007,"Denunzio Pool, Princ, Nj"
200 Back Women,22,Dartmouth,Hillary Preston,130.3,False,Ivy League Championships,2007,"Denunzio Pool, Princ, Nj"
200 Back Women,23,Penn,Sarah Bargmann,132.31,False,Ivy League Championships,2007,"Denunzio Pool, Princ, Nj"
200 Back Women,24,Dartmouth,Megan Crapster,135.67,False,Ivy League Championships,2007,"Denunzio Pool, Princ, Nj"
200 Back Women,1,Harvard,Lindsay Hart,119.12,True,Ivy League Championships,2007,"Denunzio Pool, Princ, Nj"
200 Back Women,2,Yale,Moira McCloskey,120.3,True,Ivy League Championships,2007,"Denunzio Pool, Princ, Nj"
200 Back Women,3,Penn,Sara Coenen,121.46,True,Ivy League Championships,2007,"Denunzio Pool, Princ, Nj"
200 Back Women,4,Yale,Brenna Davis,122.27,True,Ivy League Championships,2007,"Denunzio Pool, Princ, Nj"
200 Back Women,5,Harvard,Jessica Davidson,122.93,True,Ivy League Championships,2007,"Denunzio Pool, Princ, Nj"
200 Back Women,6,Penn,Ainsley Cookingham,124.1,True,Ivy League Championships,2007,"Denunzio Pool, Princ, Nj"
200 Back Women,7,Columbia,Lauren Fraley,124.18,True,Ivy League Championships,2007,"Denunzio Pool, Princ, Nj"
200 Back Women,8,Princeton,Meghan Capparell,124.2,True,Ivy League Championships,2007,"Denunzio Pool, Princ, Nj"
200 Back Women,9,Columbia,Delghir Urubshurow,124.5,True,Ivy League Championships,2007,"Denunzio Pool, Princ, Nj"
200 Back Women,10,Harvard,Katy Foley,125.14,True,Ivy League Championships,2007,"Denunzio Pool, Princ, Nj"
200 Back Women,11,Columbia,Bridgette McCabe,125.59,True,Ivy League Championships,2007,"Denunzio Pool, Princ, Nj"
200 Back Women,12,Brown,Emily Brush,125.84,True,Ivy League Championships,2007,"Denunzio Pool, Princ, Nj"
200 Back Women,13,Columbia,Kelly McConnell,126.14,True,Ivy League Championships,2007,"Denunzio Pool, Princ, Nj"
200 Back Women,14,Harvard,Linnea Sundberg,127.26,True,Ivy League Championships,2007,"Denunzio Pool, Princ, Nj"
200 Back Women,15,Yale,Laura Aronsson,127.52,True,Ivy League Championships,2007,"Denunzio Pool, Princ, Nj"
200 Back Women,16,Penn,Sarah Jeffers,127.64,True,Ivy League Championships,2007,"Denunzio Pool, Princ, Nj"
200 Back Women,17,Penn,Hayley Wolfgruber,127.83,True,Ivy League Championships,2007,"Denunzio Pool, Princ, Nj"
200 Back Women,18,Dartmouth,Carolyn Rippe,127.88,True,Ivy League Championships,2007,"Denunzio Pool, Princ, Nj"
200 Back Women,19,Harvard,Natalia Festa,129.0,True,Ivy League Championships,2007,"Denunzio Pool, Princ, Nj"
200 Back Women,20,Brown,Lindsay McKenna,129.27,True,Ivy League Championships,2007,"Denunzio Pool, Princ, Nj"
200 Back Women,21,Penn,Sarah Bargmann,130.97,True,Ivy League Championships,2007,"Denunzio Pool, Princ, Nj"
200 Back Women,22,Dartmouth,Hillary Preston,131.17,True,Ivy League Championships,2007,"Denunzio Pool, Princ, Nj"
200 Back Women,23,Brown,Lauren Harlow,131.19,True,Ivy League Championships,2007,"Denunzio Pool, Princ, Nj"
200 Back Women,24,Dartmouth,Megan Crapster,131.84,True,Ivy League Championships,2007,"Denunzio Pool, Princ, Nj"
200 Back Women,25,Cornell,Kristin Conway,134.17,True,Ivy League Championships,2007,"Denunzio Pool, Princ, Nj"
200 Back Women,26,Cornell,Rebecca Nolan,143.56,True,Ivy League Championships,2007,"Denunzio Pool, Princ, Nj"
100 Free Women,1,Princeton,Justina DiFazio,50.17,False,Ivy League Championships,2007,"Denunzio Pool, Princ, Nj"
100 Free Women,2,Yale,Margaret Gill,50.53,False,Ivy League Championships,2007,"Denunzio Pool, Princ, Nj"
100 Free Women,3,Yale,Jane Kim,50.71,False,Ivy League Championships,2007,"Denunzio Pool, Princ, Nj"
100 Free Women,4,Penn,Lauren Brandes,51.79,False,Ivy League Championships,2007,"Denunzio Pool, Princ, Nj"
100 Free Women,5,Dartmouth,Heather Jankins,51.86,False,Ivy League Championships,2007,"Denunzio Pool, Princ, Nj"
100 Free Women,6,Columbia,Hannah Galey,51.89,False,Ivy League Championships,2007,"Denunzio Pool, Princ, Nj"
100 Free Women,7,Penn,Stephanie Colson,52.05,False,Ivy League Championships,2007,"Denunzio Pool, Princ, Nj"
100 Free Women,8,Princeton,Sobenna George,52.29,False,Ivy League Championships,2007,"Denunzio Pool, Princ, Nj"
100 Free Women,9,Dartmouth,Elizabeth Rippe,52.19,False,Ivy League Championships,2007,"Denunzio Pool, Princ, Nj"
100 Free Women,10,Cornell,Leah Tourtellotte,52.24,False,Ivy League Championships,2007,"Denunzio Pool, Princ, Nj"
100 Free Women,11,Yale,Alexis Mann,52.30,False,Ivy League Championships,2007,"Denunzio Pool, Princ, Nj"
100 Free Women,12,Columbia,Mary McCue,52.35,False,Ivy League Championships,2007,"Denunzio Pool, Princ, Nj"
100 Free Women,13,Yale,Andrea Clifford,52.38,False,Ivy League Championships,2007,"Denunzio Pool, Princ, Nj"
100 Free Women,14,Princeton,Kristen Arey,52.43,False,Ivy League Championships,2007,"Denunzio Pool, Princ, Nj"
100 Free Women,15,Harvard,Emily Wilson,52.55,False,Ivy League Championships,2007,"Denunzio Pool, Princ, Nj"
100 Free Women,16,Harvard,Amanda Slaight,52.58,False,Ivy League Championships,2007,"Denunzio Pool, Princ, Nj"
100 Free Women,17,Yale,Chase Butler,52.63,False,Ivy League Championships,2007,"Denunzio Pool, Princ, Nj"
100 Free Women,18,Brown,Sarah Goodman,52.89,False,Ivy League Championships,2007,"Denunzio Pool, Princ, Nj"
100 Free Women,19,Brown,Katie Brandstetter,53.17,False,Ivy League Championships,2007,"Denunzio Pool, Princ, Nj"
100 Free Women,20,Columbia,Casey Weddle,53.26,False,Ivy League Championships,2007,"Denunzio Pool, Princ, Nj"
100 Free Women,21,Princeton,Nikki Laffel,53.41,False,Ivy League Championships,2007,"Denunzio Pool, Princ, Nj"
100 Free Women,22,Cornell,Sarah Yan,53.42,False,Ivy League Championships,2007,"Denunzio Pool, Princ, Nj"
100 Free Women,23,Dartmouth,Laura Hester,53.60,False,Ivy League Championships,2007,"Denunzio Pool, Princ, Nj"
100 Free Women,24,Penn,Amy Ottensmeyer,53.99,False,Ivy League Championships,2007,"Denunzio Pool, Princ, Nj"
100 Free Women,1,Cornell,Leah Tourtellotte,51.95,False,Ivy League Championships,2007,"Denunzio Pool, Princ, Nj"
100 Free Women,2,Brown,Katie Brandstetter,52.67,False,Ivy League Championships,2007,"Denunzio Pool, Princ, Nj"
100 Free Women,1,Princeton,Justina DiFazio,50.67,True,Ivy League Championships,2007,"Denunzio Pool, Princ, Nj"
100 Free Women,2,Yale,Margaret Gill,50.82,True,Ivy League Championships,2007,"Denunzio Pool, Princ, Nj"
100 Free Women,3,Yale,Jane Kim,51.04,True,Ivy League Championships,2007,"Denunzio Pool, Princ, Nj"
100 Free Women,4,Penn,Stephanie Colson,51.67,True,Ivy League Championships,2007,"Denunzio Pool, Princ, Nj"
100 Free Women,5,Princeton,Sobenna George,51.73,True,Ivy League Championships,2007,"Denunzio Pool, Princ, Nj"
100 Free Women,6,Penn,Lauren Brandes,51.74,True,Ivy League Championships,2007,"Denunzio Pool, Princ, Nj"
100 Free Women,7,Dartmouth,Heather Jankins,51.78,True,Ivy League Championships,2007,"Denunzio Pool, Princ, Nj"
100 Free Women,8,Columbia,Hannah Galey,51.80,True,Ivy League Championships,2007,"Denunzio Pool, Princ, Nj"
100 Free Women,9,Harvard,Amanda Slaight,51.95,True,Ivy League Championships,2007,"Denunzio Pool, Princ, Nj"
100 Free Women,10,Dartmouth,Elizabeth Rippe,52.01,True,Ivy League Championships,2007,"Denunzio Pool, Princ, Nj"
100 Free Women,11,Yale,Alexis Mann,52.03,True,Ivy League Championships,2007,"Denunzio Pool, Princ, Nj"
100 Free Women,12,Princeton,Kristen Arey,52.15,True,Ivy League Championships,2007,"Denunzio Pool, Princ, Nj"
100 Free Women,13,Harvard,Emily Wilson,52.24,True,Ivy League Championships,2007,"Denunzio Pool, Princ, Nj"
100 Free Women,14,Yale,Andrea Clifford,52.45,True,Ivy League Championships,2007,"Denunzio Pool, Princ, Nj"
100 Free Women,15,Columbia,Mary McCue,52.52,True,Ivy League Championships,2007,"Denunzio Pool, Princ, Nj"
100 Free Women,17,Brown,Katie Brandstetter,52.64,True,Ivy League Championships,2007,"Denunzio Pool, Princ, Nj"
100 Free Women,16,Cornell,Leah Tourtellotte,52.64,True,Ivy League Championships,2007,"Denunzio Pool, Princ, Nj"
100 Free Women,18,Princeton,Nikki Laffel,53.08,True,Ivy League Championships,2007,"Denunzio Pool, Princ, Nj"
100 Free Women,19,Brown,Sarah Goodman,53.11,True,Ivy League Championships,2007,"Denunzio Pool, Princ, Nj"
100 Free Women,19,Dartmouth,Laura Hester,53.11,True,Ivy League Championships,2007,"Denunzio Pool, Princ, Nj"
100 Free Women,21,Yale,Chase Butler,53.20,True,Ivy League Championships,2007,"Denunzio Pool, Princ, Nj"
100 Free Women,22,Penn,Amy Ottensmeyer,53.32,True,Ivy League Championships,2007,"Denunzio Pool, Princ, Nj"
100 Free Women,23,Cornell,Sarah Yan,53.37,True,Ivy League Championships,2007,"Denunzio Pool, Princ, Nj"
100 Free Women,24,Columbia,Casey Weddle,53.40,True,Ivy League Championships,2007,"Denunzio Pool, Princ, Nj"
100 Free Women,25,Penn,Andrea Balint,53.88,True,Ivy League Championships,2007,"Denunzio Pool, Princ, Nj"
100 Free Women,26,Cornell,Emily Caras,54.69,True,Ivy League Championships,2007,"Denunzio Pool, Princ, Nj"
100 Free Women,27,Cornell,Jill Berlin,54.72,True,Ivy League Championships,2007,"Denunzio Pool, Princ, Nj"
100 Free Women,28,Cornell,Laura Luedke,55.44,True,Ivy League Championships,2007,"Denunzio Pool, Princ, Nj"
100 Free Women,29,Cornell,Emma Wondergem,55.47,True,Ivy League Championships,2007,"Denunzio Pool, Princ, Nj"
100 Free Women,30,Dartmouth,Catherine Armstrong,55.49,True,Ivy League Championships,2007,"Denunzio Pool, Princ, Nj"
100 Free Women,31,Brown,Susannah Ford,55.55,True,Ivy League Championships,2007,"Denunzio Pool, Princ, Nj"
100 Free Women,32,Cornell,Julieclaire Sheppard,56.17,True,Ivy League Championships,2007,"Denunzio Pool, Princ, Nj"
200 Breast Women,1,Princeton,Alicia Aemisegger,134.19,False,Ivy League Championships,2007,"Denunzio Pool, Princ, Nj"
200 Breast Women,2,Yale,Susan Kim,135.89,False,Ivy League Championships,2007,"Denunzio Pool, Princ, Nj"
200 Breast Women,3,Princeton,Courtney Kilkuts,136.17,False,Ivy League Championships,2007,"Denunzio Pool, Princ, Nj"
200 Breast Women,4,Harvard,Jaclyn Pangilinan,136.32,False,Ivy League Championships,2007,"Denunzio Pool, Princ, Nj"
200 Breast Women,5,Harvard,LeeAnn Chang,137.65,False,Ivy League Championships,2007,"Denunzio Pool, Princ, Nj"
200 Breast Women,6,Columbia,Amy Krakauer,141.21,False,Ivy League Championships,2007,"Denunzio Pool, Princ, Nj"
200 Breast Women,7,Yale,Caroline Dowd,141.61,False,Ivy League Championships,2007,"Denunzio Pool, Princ, Nj"
200 Breast Women,8,Princeton,Lisa Hamming,141.91,False,Ivy League Championships,2007,"Denunzio Pool, Princ, Nj"
200 Breast Women,9,Brown,Bailey Langner,139.91,False,Ivy League Championships,2007,"Denunzio Pool, Princ, Nj"
200 Breast Women,10,Harvard,Meaghan Colling,140.09,False,Ivy League Championships,2007,"Denunzio Pool, Princ, Nj"
200 Breast Women,11,Yale,Marilee Kiernan,140.56,False,Ivy League Championships,2007,"Denunzio Pool, Princ, Nj"
200 Breast Women,12,Brown,Alexandra Wyatt,141.95,False,Ivy League Championships,2007,"Denunzio Pool, Princ, Nj"
200 Breast Women,13,Penn,Megan Carlin,143.84,False,Ivy League Championships,2007,"Denunzio Pool, Princ, Nj"
200 Breast Women,14,Dartmouth,Jaccqueline Benson,144.03,False,Ivy League Championships,2007,"Denunzio Pool, Princ, Nj"
200 Breast Women,15,Dartmouth,Meredith Blank,146.2,False,Ivy League Championships,2007,"Denunzio Pool, Princ, Nj"
200 Breast Women,16,Penn,Laine Litman,150.38,False,Ivy League Championships,2007,"Denunzio Pool, Princ, Nj"
200 Breast Women,17,Brown,Julia Lippe-Klein,144.99,False,Ivy League Championships,2007,"Denunzio Pool, Princ, Nj"
200 Breast Women,18,Columbia,Madeline Merrill,147.18,False,Ivy League Championships,2007,"Denunzio Pool, Princ, Nj"
200 Breast Women,19,Dartmouth,Katrina Ortblad,148.55,False,Ivy League Championships,2007,"Denunzio Pool, Princ, Nj"
200 Breast Women,20,Cornell,Mary Cirella,148.72,False,Ivy League Championships,2007,"Denunzio Pool, Princ, Nj"
200 Breast Women,21,Cornell,Sabrina Kwauk,151.47,False,Ivy League Championships,2007,"Denunzio Pool, Princ, Nj"
200 Breast Women,22,Cornell,Gena Cholakis,157.4,False,Ivy League Championships,2007,"Denunzio Pool, Princ, Nj"
200 Breast Women,1,Yale,Susan Kim,136.43,True,Ivy League Championships,2007,"Denunzio Pool, Princ, Nj"
200 Breast Women,2,Princeton,Alicia Aemisegger,136.54,True,Ivy League Championships,2007,"Denunzio Pool, Princ, Nj"
200 Breast Women,3,Harvard,Jaclyn Pangilinan,137.49,True,Ivy League Championships,2007,"Denunzio Pool, Princ, Nj"
200 Breast Women,4,Harvard,LeeAnn Chang,137.61,True,Ivy League Championships,2007,"Denunzio Pool, Princ, Nj"
200 Breast Women,5,Princeton,Courtney Kilkuts,138.56,True,Ivy League Championships,2007,"Denunzio Pool, Princ, Nj"
200 Breast Women,6,Yale,Caroline Dowd,140.22,True,Ivy League Championships,2007,"Denunzio Pool, Princ, Nj"
200 Breast Women,7,Princeton,Lisa Hamming,140.4,True,Ivy League Championships,2007,"Denunzio Pool, Princ, Nj"
200 Breast Women,8,Columbia,Amy Krakauer,140.44,True,Ivy League Championships,2007,"Denunzio Pool, Princ, Nj"
200 Breast Women,9,Yale,Marilee Kiernan,141.12,True,Ivy League Championships,2007,"Denunzio Pool, Princ, Nj"
200 Breast Women,10,Harvard,Meaghan Colling,141.51,True,Ivy League Championships,2007,"Denunzio Pool, Princ, Nj"
200 Breast Women,11,Brown,Bailey Langner,142.13,True,Ivy League Championships,2007,"Denunzio Pool, Princ, Nj"
200 Breast Women,12,Penn,Megan Carlin,143.23,True,Ivy League Championships,2007,"Denunzio Pool, Princ, Nj"
200 Breast Women,13,Brown,Alexandra Wyatt,143.36,True,Ivy League Championships,2007,"Denunzio Pool, Princ, Nj"
200 Breast Women,14,Dartmouth,Jaccqueline Benson,143.73,True,Ivy League Championships,2007,"Denunzio Pool, Princ, Nj"
200 Breast Women,15,Dartmouth,Meredith Blank,144.92,True,Ivy League Championships,2007,"Denunzio Pool, Princ, Nj"
200 Breast Women,16,Penn,Laine Litman,145.88,True,Ivy League Championships,2007,"Denunzio Pool, Princ, Nj"
200 Breast Women,17,Brown,Julia Lippe-Klein,147.04,True,Ivy League Championships,2007,"Denunzio Pool, Princ, Nj"
200 Breast Women,18,Columbia,Madeline Merrill,147.97,True,Ivy League Championships,2007,"Denunzio Pool, Princ, Nj"
200 Breast Women,19,Dartmouth,Katrina Ortblad,148.31,True,Ivy League Championships,2007,"Denunzio Pool, Princ, Nj"
200 Breast Women,20,Cornell,Mary Cirella,150.44,True,Ivy League Championships,2007,"Denunzio Pool, Princ, Nj"
200 Breast Women,21,Cornell,Sabrina Kwauk,152.39,True,Ivy League Championships,2007,"Denunzio Pool, Princ, Nj"
200 Breast Women,22,Cornell,Gena Cholakis,160.22,True,Ivy League Championships,2007,"Denunzio Pool, Princ, Nj"
200 Fly Women,1,Harvard,Noelle Bassi,120.06,False,Ivy League Championships,2007,"Denunzio Pool, Princ, Nj"
200 Fly Women,2,Princeton,Monika Friedman,122.21,False,Ivy League Championships,2007,"Denunzio Pool, Princ, Nj"
200 Fly Women,3,Harvard,Bridget O'Connor,123.19,False,Ivy League Championships,2007,"Denunzio Pool, Princ, Nj"
200 Fly Women,4,Harvard,Sophie Morgan,123.33,False,Ivy League Championships,2007,"Denunzio Pool, Princ, Nj"
200 Fly Women,5,Penn,Tara Gillies,124.1,False,Ivy League Championships,2007,"Denunzio Pool, Princ, Nj"
200 Fly Women,6,Penn,Stephanie Nerby,124.18,False,Ivy League Championships,2007,"Denunzio Pool, Princ, Nj"
200 Fly Women,7,Brown,Becky Kowalsky,124.97,False,Ivy League Championships,2007,"Denunzio Pool, Princ, Nj"
200 Fly Women,8,Brown,Ashley Wallace,125.5,False,Ivy League Championships,2007,"Denunzio Pool, Princ, Nj"
200 Fly Women,9,Penn,Alison Bretherick,126.02,False,Ivy League Championships,2007,"Denunzio Pool, Princ, Nj"
200 Fly Women,10,Columbia,Lisa Rohrs,126.39,False,Ivy League Championships,2007,"Denunzio Pool, Princ, Nj"
200 Fly Women,11,Columbia,Sarah Fisher,126.55,False,Ivy League Championships,2007,"Denunzio Pool, Princ, Nj"
200 Fly Women,12,Dartmouth,Elizabeth Mancuso,127.57,False,Ivy League Championships,2007,"Denunzio Pool, Princ, Nj"
200 Fly Women,13,Penn,Sarah Jeffers,128.63,False,Ivy League Championships,2007,"Denunzio Pool, Princ, Nj"
200 Fly Women,14,Columbia,Bridgette McCabe,129.1,False,Ivy League Championships,2007,"Denunzio Pool, Princ, Nj"
200 Fly Women,15,Princeton,Joelle Milov,129.67,False,Ivy League Championships,2007,"Denunzio Pool, Princ, Nj"
200 Fly Women,16,Brown,Meredith Cocco,130.26,False,Ivy League Championships,2007,"Denunzio Pool, Princ, Nj"
200 Fly Women,17,Brown,Anna Gleyzer,126.89,False,Ivy League Championships,2007,"Denunzio Pool, Princ, Nj"
200 Fly Women,18,Columbia,Christina Hughes,128.39,False,Ivy League Championships,2007,"Denunzio Pool, Princ, Nj"
200 Fly Women,19,Cornell,Emily Caras,129.86,False,Ivy League Championships,2007,"Denunzio Pool, Princ, Nj"
200 Fly Women,20,Columbia,Megan Brown,130.01,False,Ivy League Championships,2007,"Denunzio Pool, Princ, Nj"
200 Fly Women,21,Yale,Blake Walsh,130.48,False,Ivy League Championships,2007,"Denunzio Pool, Princ, Nj"
200 Fly Women,22,Princeton,Alexandrea Wiley,131.04,False,Ivy League Championships,2007,"Denunzio Pool, Princ, Nj"
200 Fly Women,23,Yale,Katelyn Kane,131.57,False,Ivy League Championships,2007,"Denunzio Pool, Princ, Nj"
200 Fly Women,24,Columbia,Caitlin Bertelsen,131.97,False,Ivy League Championships,2007,"Denunzio Pool, Princ, Nj"
200 Fly Women,1,Harvard,Noelle Bassi,121.79,True,Ivy League Championships,2007,"Denunzio Pool, Princ, Nj"
200 Fly Women,2,Princeton,Monika Friedman,122.55,True,Ivy League Championships,2007,"Denunzio Pool, Princ, Nj"
200 Fly Women,3,Harvard,Bridget O'Connor,123.41,True,Ivy League Championships,2007,"Denunzio Pool, Princ, Nj"
200 Fly Women,4,Penn,Stephanie Nerby,124.05,True,Ivy League Championships,2007,"Denunzio Pool, Princ, Nj"
200 Fly Women,5,Penn,Tara Gillies,124.31,True,Ivy League Championships,2007,"Denunzio Pool, Princ, Nj"
200 Fly Women,6,Brown,Ashley Wallace,124.67,True,Ivy League Championships,2007,"Denunzio Pool, Princ, Nj"
200 Fly Women,7,Harvard,Sophie Morgan,124.78,True,Ivy League Championships,2007,"Denunzio Pool, Princ, Nj"
200 Fly Women,8,Brown,Becky Kowalsky,125.08,True,Ivy League Championships,2007,"Denunzio Pool, Princ, Nj"
200 Fly Women,9,Columbia,Sarah Fisher,126.06,True,Ivy League Championships,2007,"Denunzio Pool, Princ, Nj"
200 Fly Women,10,Penn,Alison Bretherick,126.32,True,Ivy League Championships,2007,"Denunzio Pool, Princ, Nj"
200 Fly Women,11,Columbia,Lisa Rohrs,126.93,True,Ivy League Championships,2007,"Denunzio Pool, Princ, Nj"
200 Fly Women,12,Princeton,Joelle Milov,127.39,True,Ivy League Championships,2007,"Denunzio Pool, Princ, Nj"
200 Fly Women,13,Dartmouth,Elizabeth Mancuso,127.53,True,Ivy League Championships,2007,"Denunzio Pool, Princ, Nj"
200 Fly Women,14,Columbia,Bridgette McCabe,127.72,True,Ivy League Championships,2007,"Denunzio Pool, Princ, Nj"
200 Fly Women,15,Penn,Sarah Jeffers,128.26,True,Ivy League Championships,2007,"Denunzio Pool, Princ, Nj"
200 Fly Women,16,Brown,Meredith Cocco,128.71,True,Ivy League Championships,2007,"Denunzio Pool, Princ, Nj"
200 Fly Women,17,Yale,Blake Walsh,129.03,True,Ivy League Championships,2007,"Denunzio Pool, Princ, Nj"
